variable,reference,lat,lon,mat,map,ph_soil,species,family,genus,photopathway,legume,managed,growthform,functionaltype,broadleaf_conifer,evergreen_deciduous,ninorg_form,ndep_kg_ha_yr,duration_yr,load,value_t,value_c,n_t,n_c,sd_t,sd_c,ln_rr,v,w,cluster,w_dash,,,,,,,,,,,,,,,,
SLA,Mao-2014-Chinese Geographical Science,47.58N,133.52E,2.5,566,6.3,Deyeuxia angustifolia,Poaceae,Deyeuxia,C3,non-legumes,Natural,Herb,Grass,NA,NA,NH4NO3,120,5,600,286.31,232.51,3,3,26.51,9.56,0.21,0.00342,292.24,34,292.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2014-Chinese Geographical Science,47.58N,133.52E,2.5,566,6.3,Glyceria spiculosa,Poaceae,Glyceria,C3,non-legumes,Natural,Herb,Grass,NA,NA,NH4NO3,120,5,600,132.99,139.82,3,3,6.35,12.71,-0.05,0.00352,284.43,35,142.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2014-Chinese Geographical Science,47.58N,133.52E,2.5,566,6.3,Glyceria spiculosa,Poaceae,Glyceria,C3,non-legumes,Natural,Herb,Grass,NA,NA,NH4NO3,60,5,300,140.99,139.82,3,3,18.03,12.71,0.01,0.0082,121.88,35,60.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2014-Chinese Geographical Science,47.58N,133.52E,2.5,566,6.3,Deyeuxia angustifolia,Poaceae,Deyeuxia,C3,non-legumes,Natural,Herb,Grass,NA,NA,NH4NO3,240,5,1200,261.78,232.51,3,3,40.29,9.56,0.12,0.00846,118.21,36,59.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2014-Chinese Geographical Science,47.58N,133.52E,2.5,566,6.3,Deyeuxia angustifolia,Poaceae,Deyeuxia,C3,non-legumes,Natural,Herb,Grass,NA,NA,NH4NO3,60,5,300,275.34,232.51,3,3,45.59,9.56,0.17,0.0097,103.07,36,51.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Dicranopteris dichotoma,Gleicheniaceae,Dicranopteris,C3,non-legumes,Natural,Herb,Forb,NA,NA,NH4NO3,50,10,500,254.68,245.81,3,3,36.52,3.52,0.04,0.00692,144.48,37,144.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Schizoloma heteropyllum,Dennstaedtiaceae,Schizoloma,C3,non-legumes,Natural,Herb,Forb,NA,NA,NH4NO3,50,10,500,196.58,193.15,3,3,16.51,23.56,0.02,0.00731,136.76,38,136.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Lophatherum gracile,Poaceae,Lophatherum,C3,non-legumes,Natural,Herb,Grass,NA,NA,NH4NO3,100,10,1000,410.11,380.8,3,3,45.95,64.82,0.07,0.01384,72.24,39,72.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Dicranopteris dichotoma,Gleicheniaceae,Dicranopteris,C3,non-legumes,Natural,Herb,Forb,NA,NA,NH4NO3,100,10,1000,243.82,245.81,3,3,58.9,3.52,-0.01,0.01952,51.22,40,51.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Alchornea trewioides,Euphorbiaceae,Alchornea,C3,non-legumes,Natural,Woody,Shrub,NA,NA,NH4NO3,100,10,1000,265.38,276.9,3,3,41.24,51.85,-0.04,0.01974,50.67,41,50.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Lophatherum gracile,Poaceae,Lophatherum,C3,non-legumes,Natural,Herb,Grass,NA,NA,NH4NO3,50,10,500,419.61,380.8,3,3,82.49,64.82,0.1,0.02254,44.37,42,44.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Schizoloma heteropyllum,Dennstaedtiaceae,Schizoloma,C3,non-legumes,Natural,Herb,Forb,NA,NA,NH4NO3,100,10,1000,209.53,193.15,3,3,50.66,23.56,0.08,0.02445,40.9,43,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Evodia lepta,Rutaceae,Evodia,C3,non-legumes,Natural,Woody,Shrub,NA,NA,NH4NO3,100,10,1000,213.99,198.97,3,3,22.38,53.03,0.07,0.02732,36.6,44,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Alchornea trewioides,Euphorbiaceae,Alchornea,C3,non-legumes,Natural,Woody,Shrub,NA,NA,NH4NO3,50,10,500,249.71,276.9,3,3,54.2,51.85,-0.1,0.02739,36.51,45,36.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Evodia lepta,Rutaceae,Evodia,C3,non-legumes,Natural,Woody,Shrub,NA,NA,NH4NO3,50,10,500,208.52,198.97,3,3,27.09,53.03,0.05,0.0293,34.13,46,34.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Gahnia tristis,Cyperaceae,Gahnia,C3,non-legumes,Natural,Herb,Grass,NA,NA,NH4NO3,50,10,500,75.97,91.58,3,3,4.72,28.28,-0.19,0.03307,30.24,47,15.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Gahnia tristis,Cyperaceae,Gahnia,C3,non-legumes,Natural,Herb,Grass,NA,NA,NH4NO3,100,10,1000,80.08,91.58,3,3,9.42,28.28,-0.13,0.03639,27.48,47,13.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Rhodomyrtus tomentosa,Myrtaceae,Rhodomyrtus,C3,non-legumes,Natural,Woody,Shrub,NA,NA,NH4NO3,50,10,500,105.59,123.94,3,3,27.1,29.46,-0.16,0.04079,24.51,48,12.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mao-2017-Forest Ecology and Management,23.16N,112.16E,21,1927,3.8,Rhodomyrtus tomentosa,Myrtaceae,Rhodomyrtus,C3,non-legumes,Natural,Woody,Shrub,NA,NA,NH4NO3,100,10,1000,111.75,123.94,3,3,29.45,29.46,-0.1,0.04197,23.82,48,11.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Marinari-2006-Environmental Pollution,42.22N,11.48E,NA,NA,5.2,Populus xeuramericana,Salicaceae,Populus,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,290,3,870,121.95,109.74,3,3,13.84,5.38,0.11,0.00509,196.28,49,196.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Marinari-2006-Environmental Pollution,42.22N,11.48E,NA,NA,5.2,Populus alba L.,Salicaceae,Populus,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,290,3,870,133.33,108.39,3,3,18.93,3.06,0.21,0.00698,143.24,50,143.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Marinari-2006-Environmental Pollution,42.22N,11.48E,NA,NA,5.2,Populus nigra L.,Salicaceae,Populus,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,290,3,870,118.24,106.39,3,3,18.89,5,0.11,0.00924,108.18,51,108.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Mozdzer-2018-Functional Ecology,38.87N,76.55W,13.3,1100,5.1,Phragmites australis,Poaceae,Phragmites,C3,non-legumes,Managed,Herb,Grass,NA,NA,NH4+,250,3,750,147.47,149.59,3,3,6.88,8.09,-0.01,0.0017,588.47,52,588.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Pivovaroff-2016-Oecologia,33.35N,116.57W,15.8,570,6.6,Ceanothus greggii,Rhamnaceae,Ceanothus,C3,non-legumes,Natural,Woody,Shrub,NA,NA,Other,50,10,500,24.36,25.03,6,6,3.58,3.82,-0.03,0.00748,133.71,53,133.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Pivovaroff-2016-Oecologia,33.35N,116.57W,15.8,570,6.6,Adenostoma fasciculatum,Rosaceae,Adenostoma,C3,non-legumes,Natural,Woody,Shrub,NA,NA,Other,50,10,500,25.89,28.81,6,6,5.73,8.35,-0.11,0.02217,45.1,54,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Pivovaroff-2016-Oecologia,33.48N,117.15W,16.3,330,6.8,Artemisia californica,Asteraceae,Artemisia,C3,non-legumes,Natural,Woody,Shrub,NA,NA,Other,50,10,500,35.3,43.38,6,6,6.92,4.77,-0.21,0.00843,118.64,55,118.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Pivovaroff-2016-Oecologia,33.48N,117.15W,16.3,330,6.8,Salvia mellifera,Lamiaceae,Salvia,C3,non-legumes,Natural,Woody,Shrub,NA,NA,Other,50,10,500,62.12,51.1,6,6,13.85,8.83,0.2,0.01326,75.42,56,75.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Son-2002-Journal of Plant Nutrition,37.67N,127.17E,11,1297,5.9,Ginkgo biloba,Ginkgoaceae,Ginkgo,C3,non-legumes,Managed,Woody,Tree,Conifer,Deciduous,NH4+,100,0.5,100,142,159,4,4,10,20,-0.11,0.0052,192.48,57,64.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Son-2002-Journal of Plant Nutrition,37.67N,127.17E,11,1297,5.9,Ginkgo biloba,Ginkgoaceae,Ginkgo,C3,non-legumes,Managed,Woody,Tree,Conifer,Deciduous,NH4+,200,0.5,200,145,159,4,4,16,20,-0.09,0.007,142.87,57,47.62333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Son-2002-Journal of Plant Nutrition,37.67N,127.17E,11,1297,5.9,Ginkgo biloba,Ginkgoaceae,Ginkgo,C3,non-legumes,Managed,Woody,Tree,Conifer,Deciduous,NH4+,400,0.5,400,159,159,4,4,42,20,0,0.0214,46.73,57,15.57666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2016-Pratacultural Science,44.55N,123.52E,4.9,400,8.96,Leymus chinensis,Poaceae,Leymus,C3,non-legumes,Natural,Herb,Grass,NA,NA,Urea,200,0.17,200,161.16,161.53,5,5,45.94,43.31,0,0.03063,32.64,58,8.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2016-Pratacultural Science,44.55N,123.52E,4.9,400,8.96,Leymus chinensis,Poaceae,Leymus,C3,non-legumes,Natural,Herb,Grass,NA,NA,Urea,400,0.17,400,216.56,161.53,5,5,27.55,43.31,0.29,0.01762,56.76,58,14.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2016-Pratacultural Science,44.55N,123.52E,4.9,400,8.96,Leymus chinensis,Poaceae,Leymus,C3,non-legumes,Natural,Herb,Grass,NA,NA,Urea,300,0.17,300,219.98,161.53,5,5,106.33,43.31,0.31,0.06111,16.36,58,4.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2016-Pratacultural Science,44.55N,123.52E,4.9,400,8.96,Leymus chinensis,Poaceae,Leymus,C3,non-legumes,Natural,Herb,Grass,NA,NA,Urea,100,0.17,100,222.69,161.53,5,5,70.9,43.31,0.32,0.03465,28.86,58,7.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2017-Tree Physiology,29.57N,101.98E,4.2,1947,6.8,Populus purdomii (interspecific conpetition),Salicaceae,Populus,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,35,1,35,84.01,104.89,4,4,8.4,5.48,-0.22,0.00318,314.29,59,314.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2017-Tree Physiology,29.57N,101.98E,4.2,1947,6.8,Salix rehderiana (interspecific conpetition),Salicaceae,Salix,C3,non-legumes,Managed,Woody,Shrub,NA,NA,NH4NO3,35,1,35,91.38,106.94,4,4,6.26,11.04,-0.16,0.00384,260.58,60,260.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2017-Tree Physiology,29.57N,101.98E,4.2,1947,6.8,Salix rehderiana  (intraspecific conpetition),Salicaceae,Salix,C3,non-legumes,Managed,Woody,Shrub,NA,NA,NH4NO3,35,1,35,94.45,95.62,4,4,4.22,13.52,-0.01,0.0055,181.92,61,181.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2018-Acta Ecologica Sinica,36.63N,112.12E,11.8,662,6.8,Acer mono,Sapindaceae,Acer,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,15,4,60,14.21,15.92,3,3,1.25,1.25,-0.11,0.00461,216.79,62,18.06583333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2018-Acta Ecologica Sinica,36.63N,112.12E,11.8,662,6.8,Acer mono,Sapindaceae,Acer,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,25,4,100,15.06,15.92,3,3,1.78,1.25,-0.06,0.00672,148.74,62,12.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2018-Acta Ecologica Sinica,36.63N,112.12E,11.8,662,6.8,Acer mono,Sapindaceae,Acer,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,25,4,100,14.35,15.13,3,3,1.91,0.1,-0.05,0.00589,169.73,62,14.14416667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2018-Acta Ecologica Sinica,36.63N,112.12E,11.8,662,6.8,Acer mono,Sapindaceae,Acer,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,15,4,60,14.35,15.13,3,3,2.68,0.1,-0.05,0.01168,85.6,62,7.133333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2018-Acta Ecologica Sinica,36.63N,112.12E,11.8,662,6.8,Acer mono,Sapindaceae,Acer,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,50,4,200,16.05,15.92,3,3,3.08,1.25,0.01,0.01434,69.71,62,5.809166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2018-Acta Ecologica Sinica,36.63N,112.12E,11.8,662,6.8,Acer mono,Sapindaceae,Acer,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,50,4,200,16.2,14.08,3,3,1.63,2.27,0.14,0.01202,83.17,62,6.930833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2018-Acta Ecologica Sinica,36.63N,112.12E,11.8,662,6.8,Acer mono,Sapindaceae,Acer,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,15,4,60,16.22,14.08,3,3,2.34,2.27,0.14,0.01558,64.17,62,5.3475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2018-Acta Ecologica Sinica,36.63N,112.12E,11.8,662,6.8,Acer mono,Sapindaceae,Acer,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,50,4,200,17.75,15.13,3,3,2.2,0.1,0.16,0.00514,194.74,62,16.22833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2018-Acta Ecologica Sinica,36.63N,112.12E,11.8,662,6.8,Acer mono,Sapindaceae,Acer,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,150,4,600,17.69,14.08,3,3,2.04,2.27,0.23,0.01311,76.3,62,6.358333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2018-Acta Ecologica Sinica,36.63N,112.12E,11.8,662,6.8,Acer mono,Sapindaceae,Acer,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,25,4,100,18.32,14.08,3,3,1.96,2.27,0.26,0.01246,80.25,62,6.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2018-Acta Ecologica Sinica,36.63N,112.12E,11.8,662,6.8,Acer mono,Sapindaceae,Acer,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,150,4,600,19.89,15.13,3,3,6.36,0.1,0.27,0.03406,29.36,62,2.446666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Song-2018-Acta Ecologica Sinica,36.63N,112.12E,11.8,662,6.8,Acer mono,Sapindaceae,Acer,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,150,4,600,21.03,15.92,3,3,3.71,1.25,0.28,0.0124,80.64,62,6.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Sun-2016-Acta Ecologica Sinica,42.40N,128.96E,3.6,695,5.85,Tilia amurensis,Malvaceae,Tilia,C3,non-legumes,Natural,Woody,Tree,Broadleaf,Deciduous,NH4NO3,23,NA,NA,208.42,185.79,4,4,29.47,22.11,0.11,0.00854,117.12,63,39.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Sun-2016-Acta Ecologica Sinica,42.40N,128.96E,3.6,695,5.85,Tilia amurensis,Malvaceae,Tilia,C3,non-legumes,Natural,Woody,Tree,Broadleaf,Deciduous,NH4NO3,69,NA,NA,215.79,185.79,4,4,25.26,22.11,0.15,0.00697,143.56,63,47.85333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Sun-2016-Acta Ecologica Sinica,42.40N,128.96E,3.6,695,5.85,Tilia amurensis,Malvaceae,Tilia,C3,non-legumes,Natural,Woody,Tree,Broadleaf,Deciduous,NH4NO3,46,NA,NA,218.95,185.79,4,4,20,22.11,0.16,0.00563,177.77,63,59.25666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Sun-2016-Acta Ecologica Sinica,42.40N,128.96E,3.6,695,5.85,Pinus koriaensis,Pinaceae,Pinus,C3,non-legumes,Natural,Woody,Tree,Conifer,Evergreen,NH4NO3,69,NA,NA,154.74,156.32,4,4,11.58,29.47,-0.01,0.01029,97.2,64,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Sun-2016-Acta Ecologica Sinica,42.40N,128.96E,3.6,695,5.85,Pinus koriaensis,Pinaceae,Pinus,C3,non-legumes,Natural,Woody,Tree,Conifer,Evergreen,NH4NO3,23,NA,NA,164.74,156.32,4,4,12.63,29.47,0.05,0.01036,96.55,64,32.18333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Sun-2016-Acta Ecologica Sinica,42.40N,128.96E,3.6,695,5.85,Pinus koriaensis,Pinaceae,Pinus,C3,non-legumes,Natural,Woody,Tree,Conifer,Evergreen,NH4NO3,46,NA,NA,171.58,156.32,4,4,12.63,29.47,0.09,0.01024,97.63,64,32.54333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Sun-2018-Journal of Forestry Research,42.40N,128.96E,3.6,695,5.85,Fraxinus mandshurica,Oleaceae,Fraxinus,C3,non-legumes,Natural,Woody,Tree,Broadleaf,Deciduous,NH4NO3,23,NA,NA,151.88,143.64,4,4,15.8,13.62,0.06,0.00495,201.87,65,33.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Sun-2018-Journal of Forestry Research,42.40N,128.96E,3.6,695,5.85,Fraxinus mandshurica,Oleaceae,Fraxinus,C3,non-legumes,Natural,Woody,Tree,Broadleaf,Deciduous,NH4NO3,23,NA,NA,167.98,157.02,4,4,17.98,15.8,0.07,0.0054,185.32,65,30.88666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Sun-2018-Journal of Forestry Research,42.40N,128.96E,3.6,695,5.85,Fraxinus mandshurica,Oleaceae,Fraxinus,C3,non-legumes,Natural,Woody,Tree,Broadleaf,Deciduous,NH4NO3,69,NA,NA,155,143.64,4,4,14.71,13.62,0.08,0.0045,222.19,65,37.03166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Sun-2018-Journal of Forestry Research,42.40N,128.96E,3.6,695,5.85,Fraxinus mandshurica,Oleaceae,Fraxinus,C3,non-legumes,Natural,Woody,Tree,Broadleaf,Deciduous,NH4NO3,69,NA,NA,176.83,157.02,4,4,13.62,15.8,0.12,0.00402,249.05,65,41.50833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Sun-2018-Journal of Forestry Research,42.40N,128.96E,3.6,695,5.85,Fraxinus mandshurica,Oleaceae,Fraxinus,C3,non-legumes,Natural,Woody,Tree,Broadleaf,Deciduous,NH4NO3,46,NA,NA,164.75,143.64,4,4,20.16,13.62,0.14,0.00599,166.86,65,27.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Sun-2018-Journal of Forestry Research,42.40N,128.96E,3.6,695,5.85,Fraxinus mandshurica,Oleaceae,Fraxinus,C3,non-legumes,Natural,Woody,Tree,Broadleaf,Deciduous,NH4NO3,46,NA,NA,180.31,157.02,4,4,19.61,15.8,0.14,0.00549,182.18,65,30.36333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Talhelm-2011-Ecological Application,44N,85W,6,880,4.5,Acer saccharum,Sapindaceae,Acer,C3,non-legumes,Natural,Woody,Tree,Broadleaf,Deciduous,NO3-,30,14,420,113.1,108.9,3,3,5.54,6.24,0.04,0.00189,528.17,66,528.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Thomas-2006-Environmental Pollution,47.5N,NA,NA,NA,6.1,Fagus sylvatica,Fagaceae,Fagus,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,80,3,240,176,190,4,4,8,8,-0.08,9.6e-4,1041.95,67,347.3166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Thomas-2006-Environmental Pollution,47.5N,NA,NA,NA,6.1,Fagus sylvatica,Fagaceae,Fagus,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,20,3,60,185,190,4,4,6,8,-0.03,7.1e-4,1416.07,67,472.0233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Thomas-2006-Environmental Pollution,47.5N,NA,NA,NA,6.1,Fagus sylvatica,Fagaceae,Fagus,C3,non-legumes,Managed,Woody,Tree,Broadleaf,Deciduous,NH4NO3,40,3,120,187,190,4,4,8,8,-0.02,9e-4,1110.17,67,370.0566667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Valliere-2017-Global Change Biology,34.15N,118.96W,16.3,420,6.5,Artemisia californica,Asteraceae,Artemisia,C3,non-legumes,Natural,Woody,Shrub,NA,NA,Other,5,3,15,128.8,132.5,10,10,18.4,12.9,-0.03,0.00299,334.6,68,27.88333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Valliere-2017-Global Change Biology,34.15N,118.96W,16.3,420,6.5,Artemisia californica,Asteraceae,Artemisia,C3,non-legumes,Natural,Woody,Shrub,NA,NA,Other,30,3,90,128.2,132.5,10,10,14.8,12.9,-0.03,0.00228,438.48,68,36.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Valliere-2017-Global Change Biology,34.15N,118.96W,16.3,420,6.5,Artemisia californica,Asteraceae,Artemisia,C3,non-legumes,Natural,Woody,Shrub,NA,NA,Other,5,4,20,128.8,132.5,10,10,11.5,14,-0.03,0.00191,522.57,68,43.5475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Valliere-2017-Global Change Biology,34.15N,118.96W,16.3,420,6.5,Artemisia californica,Asteraceae,Artemisia,C3,non-legumes,Natural,Woody,Shrub,NA,NA,Other,30,4,120,128.2,132.5,10,10,11.1,14,-0.03,0.00187,535.88,68,44.65666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLA,Valliere-2017-Global Change Biology,34.15N,118.96W,16.3,420,6.5,Artemisia californica,Asteraceae,Artemisia,C3,non-legumes,Natural,Woody,Shrub,NA,NA,Other,5,5,25,131.1,129.3,10,10,17.9,16.4,0.01,0.00347,287.94,68,23.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
